"","Seconds","Date_Time","CO2ppm","WVppt","RefBP","DegC1","DegC2","Volts_6","FRB_mlmin","FRC_mlmin","Chamber","TC1","RH_pct","Light_Lux","BP_kPa","Act_1","Act_2","Act_3","Act_4","Act_5","Act_6","Act_7","Act_8","Act_9","Act_10","Act_11","Act_12","Act_13","Act_14","Act_15","Act_16","c_FRC_mlmin","c_CO2ppm","CO2_mlmin","FlyChamber1","FlyChamber2","FlyChamber3","FlyChamber4","FlyChamber5","FlyChamber6","FlyChamber7","FlyChamber8","FlyChamber9","FlyChamber10","FlyChamber11","FlyChamber12","FlyChamber13","FlyChamber14","FlyChamber15","FlyChamber16","CO2_mlminFly1","CO2_mlminFly2","CO2_mlminFly3","CO2_mlminFly4","CO2_mlminFly5","CO2_mlminFly6","CO2_mlminFly7","CO2_mlminFly8","CO2_mlminFly9","CO2_mlminFly10","CO2_mlminFly11","CO2_mlminFly12","CO2_mlminFly13","CO2_mlminFly14","CO2_mlminFly15","CO2_mlminFly16"
"1921",1920,61962.07,-7.297,25.0369,95.0298,4.2287,5.4768,2.5034,24.96,25.93,14,17.07,21.65,4.8,100.137,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0.01,25.99208,4.582539e-07,1.191097e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.191097e-05,0,0
"1922",1921,61962.07,-7.2882,25.0362,95.0277,4.2307,5.4765,2.504,25.08,26.09,14,17.07,21.65,4.8,100.136,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,26.01289,4.678588e-07,1.217036e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217036e-05,0,0
"1923",1922,61962.07,-7.2921,25.0375,95.025,4.2295,5.4818,2.5036,25.1,26.08,14,17.07,21.63,4.8,100.135,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,26.01399,4.682388e-07,1.218076e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218076e-05,0,0
"1924",1923,61962.07,-7.2984,25.0495,95.0217,4.2212,5.4815,2.5032,24.98,25.94,14,17.07,21.63,5.14,100.134,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,26.01312,4.583464e-07,1.192302e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192302e-05,0,0
"1925",1924,61962.07,-7.3096,25.0406,95.0225,4.2166,5.4861,2.5034,24.99,25.98,14,17.07,21.63,4.8,100.132,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,26.0031,4.588142e-07,1.193059e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193059e-05,0,0
"1926",1925,61962.07,-7.3153,25.0238,95.0207,4.2249,5.4857,2.5025,25.03,25.98,14,17.07,21.63,4.82,100.131,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,26.00992,4.682193e-07,1.217835e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217835e-05,0,0
"1927",1926,61962.07,-7.317,25.0249,95.0205,4.2288,5.4891,2.5036,25.08,26.02,14,17.07,21.63,4.82,100.13,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,26.00799,4.618015e-07,1.201053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201053e-05,0,0
"1928",1927,61962.07,-7.3194,25.0262,95.0168,4.2252,5.488,2.5036,24.99,25.97,14,17.07,21.63,4.85,100.129,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,26.00819,4.497194e-07,1.169639e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169639e-05,0,0
"1929",1928,61962.07,-7.3172,25.0275,95.0154,4.2309,5.4878,2.5041,25.05,26.04,14,17.07,21.62,4.77,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99862,4.573898e-07,1.18915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18915e-05,0,0
"1930",1929,61962.07,-7.3062,25.0456,95.0156,4.2385,5.4859,2.5047,25.05,26.02,14,17.07,21.62,4.85,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01033,4.672947e-07,1.215449e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.215449e-05,0,0
"1931",1930,61962.07,-7.3126,25.0414,95.018,4.2513,5.4822,2.504,25.04,26.05,14,17.07,21.61,4.77,100.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02818,4.612093e-07,1.200444e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.200444e-05,0,0
"1932",1931,61962.07,-7.3207,25.0396,95.0168,4.2481,5.4871,2.5033,25.06,26.06,14,17.07,21.61,4.8,100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01935,4.593449e-07,1.195185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.195185e-05,0,0
"1933",1932,61962.07,-7.3328,25.0406,95.0163,4.2474,5.4807,2.5037,25.01,25.93,14,17.07,21.61,5.15,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01902,4.653759e-07,1.210863e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.210863e-05,0,0
"1934",1933,61962.07,-7.3325,25.0427,95.017,4.2392,5.4795,2.5039,25.08,26.01,14,17.05,21.61,4.8,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01448,4.624157e-07,1.20295e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20295e-05,0,0
"1935",1934,61962.07,-7.333,25.0349,95.0189,4.2372,5.4844,2.5054,25.07,26.05,14,17.05,21.61,5.17,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01578,4.628329e-07,1.204096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204096e-05,0,0
"1936",1935,61962.07,-7.3371,25.0305,95.0174,4.2402,5.4756,2.5044,25.06,26.04,14,17.05,21.61,4.8,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01001,4.651046e-07,1.209737e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.209737e-05,0,0
"1937",1936,61962.07,-7.3471,25.021,95.0146,4.237,5.4616,2.5027,25.05,25.99,14,17.05,21.61,4.96,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.00396,4.540949e-07,1.180827e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.180827e-05,0,0
"1938",1937,61962.07,-7.3337,25.0256,95.0148,4.2344,5.4703,2.5036,25.02,25.94,14,17.05,21.61,4.8,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,25.99813,4.514074e-07,1.173575e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.173575e-05,0,0
"1939",1938,61962.07,-7.3336,25.0394,95.0184,4.2305,5.4713,2.5034,25.05,26.06,14,17.05,21.61,4.82,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,26.01732,4.5677e-07,1.188393e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188393e-05,0,0
"1940",1939,61962.07,-7.3445,25.0296,95.0177,4.2407,5.4674,2.5035,25.03,26,14,17.05,21.61,4.8,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,26.02604,4.551644e-07,1.184613e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.184613e-05,0,0
"1941",1940,61962.07,-7.3373,25.037,95.0178,4.2416,5.4732,2.503,25.01,26.02,14,17.05,21.61,5.14,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,26.00426,4.504447e-07,1.171348e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171348e-05,0,0
"1942",1941,61962.07,-7.3317,25.0492,95.0169,4.2427,5.4694,2.5033,24.99,25.99,14,17.05,21.61,4.8,100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,25.99997,4.509978e-07,1.172593e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.172593e-05,0,0
"1943",1942,61962.07,-7.3276,25.0402,95.0166,4.2393,5.4873,2.5041,25.01,25.98,14,17.05,21.61,4.84,100.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,25.99756,4.588942e-07,1.193013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193013e-05,0,0
"1944",1943,61962.07,-7.3384,25.0312,95.0176,4.2347,5.481,2.502,25.08,26.05,14,17.05,21.61,4.84,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,25.98816,4.507408e-07,1.171393e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.171393e-05,0,0
"1945",1944,61962.07,-7.3276,25.0422,95.018,4.2337,5.4808,2.503,25.06,26.07,14,17.05,21.61,4.8,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,25.97285,4.53897e-07,1.1789e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1789e-05,0,0
"1946",1945,61962.07,-7.3358,25.0457,95.0199,4.2317,5.4815,2.5029,24.88,25.83,14,17.05,21.61,4.77,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,25.95299,4.670167e-07,1.212048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212048e-05,0,0
"1947",1946,61962.07,-7.3429,25.0434,95.0191,4.2307,5.4724,2.504,24.93,25.88,14,17.05,21.61,4.8,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,25.9401,4.694333e-07,1.217715e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217715e-05,0,0
"1948",1947,61962.07,-7.3288,25.0362,95.0163,4.2264,5.4794,2.5038,25.07,26.02,14,17.05,21.61,5.15,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,25.91271,4.737949e-07,1.227731e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.227731e-05,0,0
"1949",1948,61962.07,-7.3322,25.0398,95.0177,4.2241,5.4807,2.5033,24.99,25.89,14,17.05,21.6,4.8,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,25.91156,4.742188e-07,1.228775e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228775e-05,0,0
"1950",1949,61962.07,-7.3415,25.037,95.0204,4.2215,5.4773,2.5037,24.94,25.87,14,17.05,21.6,5.15,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,25.9198,4.707518e-07,1.220179e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.220179e-05,0,0
"1951",1950,61962.07,-7.3313,25.0229,95.0217,4.2218,5.4744,2.5031,24.96,25.92,14,17.05,21.6,4.8,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,25.91204,4.697409e-07,1.217194e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.217194e-05,0,0
"1952",1951,61962.07,-7.3326,25.0259,95.0193,4.217,5.4754,2.5037,24.99,25.93,14,17.05,21.6,4.82,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,25.92236,4.70447e-07,1.21951e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21951e-05,0,0
"1953",1952,61962.07,-7.3347,25.0329,95.0204,4.2128,5.4728,2.5026,24.99,25.89,14,17.05,21.6,4.8,100.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,25.95234,4.653606e-07,1.20772e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20772e-05,0,0
"1954",1953,61962.07,-7.3424,25.0105,95.0207,4.2205,5.4753,2.5034,25.01,25.94,14,17.04,21.6,4.82,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,25.96711,4.575987e-07,1.188252e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188252e-05,0,0
"1955",1954,61962.07,-7.3323,25.0326,95.0184,4.2096,5.4875,2.5033,25.15,26.12,14,17.04,21.6,4.77,100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95971,4.590144e-07,1.191588e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.191588e-05,0,0
"1956",1955,61962.07,-7.3255,25.0334,95.0155,4.2119,5.4795,2.5031,25.04,25.98,14,17.04,21.6,4.8,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98,4.595084e-07,1.193803e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193803e-05,0,0
"1957",1956,61962.07,-7.341,25.0347,95.0169,4.2016,5.4776,2.503,24.87,25.87,14,17.04,21.6,4.77,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.96945,4.578404e-07,1.188986e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188986e-05,0,0
"1958",1957,61962.07,-7.3386,25.0228,95.0158,4.2084,5.4775,2.5033,25.08,26.04,14,17.04,21.6,4.8,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9801,4.580388e-07,1.189989e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.189989e-05,0,0
"1959",1958,61962.07,-7.3334,25.0299,95.0139,4.208,5.4775,2.502,25.1,26.03,14,17.04,21.6,4.8,100.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.97872,4.663382e-07,1.211487e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211487e-05,0,0
"1960",1959,61962.07,-7.3324,25.0303,95.0156,4.2063,5.4715,2.5029,25.03,25.96,14,17.04,21.6,4.77,100.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99332,4.663096e-07,1.212094e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212094e-05,0,0
"1961",1960,61962.07,-7.3378,25.0359,95.0136,4.2091,5.4693,2.5035,24.86,25.84,14,17.04,21.58,4.84,100.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.97776,4.573369e-07,1.188059e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.188059e-05,0,0
"1962",1961,61962.07,-7.3459,25.0327,95.0143,4.2127,5.4751,2.5039,25.03,26.04,14,17.04,21.58,5.02,100.122,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,25.97986,4.635134e-07,1.204201e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204201e-05,0,0
"1963",1962,61962.07,-7.3452,25.0387,95.016,4.2175,5.4783,2.5049,24.92,25.93,14,17.04,21.58,4.8,100.123,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,25.99925,4.659643e-07,1.211472e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.211472e-05,0,0
"1964",1963,61962.07,-7.3444,25.0313,95.0151,4.2137,5.4744,2.5036,25.11,26.16,14,17.04,21.58,5.16,100.124,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,25.987,4.642906e-07,1.206552e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206552e-05,0,0
"1965",1964,61962.07,-7.3346,25.037,95.0154,4.2228,5.4726,2.5033,24.92,25.93,14,17.04,21.58,4.8,100.124,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,25.97407,4.625134e-07,1.201336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201336e-05,0,0
"1966",1965,61962.07,-7.3426,25.0466,95.0162,4.2181,5.478,2.503,25.05,26.06,14,17.04,21.58,5.05,100.124,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,25.98137,4.532695e-07,1.177656e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177656e-05,0,0
"1967",1966,61962.07,-7.3372,25.0433,95.0136,4.2276,5.4774,2.5032,24.89,25.87,14,17.04,21.58,4.8,100.124,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,25.98961,4.500747e-07,1.169727e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169727e-05,0,0
"1968",1967,61962.07,-7.3402,25.0345,95.0156,4.2337,5.4819,2.5035,25.09,26.07,14,17.04,21.58,4.82,100.123,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,26.0003,4.537244e-07,1.179697e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.179697e-05,0,0
"1969",1968,61962.07,-7.3354,25.0317,95.0161,4.2306,5.4803,2.5032,24.94,25.9,14,17.04,21.58,4.8,100.122,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,25.99725,4.550352e-07,1.182966e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182966e-05,0,0
"1970",1969,61962.07,-7.3456,25.0288,95.0154,4.2239,5.4741,2.5035,24.88,25.88,14,17.04,21.58,4.85,100.122,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,25.99019,4.551206e-07,1.182867e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182867e-05,0,0
"1971",1970,61962.07,-7.33,25.0285,95.0188,4.2326,5.4789,2.5028,25.13,26.11,14,17.04,21.58,4.8,100.122,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,25.97238,4.592738e-07,1.192843e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.192843e-05,0,0
"1972",1971,61962.07,-7.3189,25.0372,95.0163,4.2284,5.4734,2.5008,25.02,26.03,14,17.04,21.58,4.8,100.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.99418,4.5678e-07,1.187362e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.187362e-05,0,0
"1973",1972,61962.07,-7.3382,25.0347,95.0174,4.2298,5.4748,2.5021,25.02,26,14,17.04,21.58,5.17,100.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98834,4.478207e-07,1.163812e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163812e-05,0,0
"1974",1973,61962.07,-7.3357,25.0376,95.0196,4.2383,5.4765,2.5014,25.06,26.03,14,17.04,21.58,4.8,100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.98154,4.506931e-07,1.17097e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17097e-05,0,0
"1975",1974,61962.07,-7.331,25.0318,95.0169,4.2351,5.4727,2.5019,25.05,25.94,14,17.04,21.58,5.15,100.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.95589,4.514198e-07,1.1717e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1717e-05,0,0
"1976",1975,61962.07,-7.3358,25.0307,95.017,4.2435,5.474,2.5039,24.92,25.83,14,17.04,21.58,5.15,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94896,4.497113e-07,1.166954e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166954e-05,0,0
"1977",1976,61962.07,-7.3373,25.0315,95.017,4.2348,5.4754,2.5039,25.04,25.99,14,17.04,21.57,4.84,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.94488,4.550223e-07,1.18055e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18055e-05,0,0
"1978",1977,61962.07,-7.3394,25.0342,95.0164,4.2415,5.4695,2.504,25.06,25.99,14,17.05,21.57,4.77,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.90594,4.593582e-07,1.190011e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.190011e-05,0,0
"1979",1978,61962.07,-7.3451,25.0311,95.0183,4.2452,5.4651,2.5032,24.93,25.83,14,17.05,21.57,5.14,100.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.90159,4.525037e-07,1.172057e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.172057e-05,0,0
"1980",1979,61962.07,-7.3417,25.0246,95.019,4.2407,5.467,2.5026,24.89,25.83,14,17.05,21.57,4.8,100.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.89591,4.458861e-07,1.154663e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154663e-05,0,0
"1981",1980,61962.07,-7.3361,25.0253,95.0194,4.2425,5.4734,2.5033,24.96,25.95,14,17.05,21.57,5.05,100.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.89649,4.458508e-07,1.154597e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154597e-05,0,0
"1982",1981,61962.07,-7.3289,25.0497,95.0169,4.2376,5.4721,2.5031,25,25.95,14,17.05,21.57,4.8,100.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.92512,4.488516e-07,1.163653e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.163653e-05,0,0
"1983",1982,61962.07,-7.3374,25.0386,95.0196,4.2365,5.4668,2.5032,25.08,25.99,14,17.05,21.57,4.82,100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93569,4.459143e-07,1.15651e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15651e-05,0,0
"1984",1983,61962.07,-7.3298,25.0415,95.0175,4.2382,5.4686,2.5036,24.85,25.77,14,17.05,21.57,4.8,100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9358,4.378877e-07,1.135697e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135697e-05,0,0
"1985",1984,61962.07,-7.3469,25.0401,95.0153,4.2363,5.4691,2.5026,25.04,26.02,14,17.05,21.57,4.82,100.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.97603,4.392819e-07,1.14108e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14108e-05,0,0
"1986",1985,61962.07,-7.3411,25.0309,95.0152,4.2342,5.4739,2.5029,25.05,25.98,14,17.05,21.57,4.84,100.124,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,25.99662,4.387941e-07,1.140717e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140717e-05,0,0
"1987",1986,61962.07,-7.3442,25.0338,95.0168,4.2251,5.4759,2.5027,25.05,26.04,14,17.05,21.57,5.06,100.123,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,25.99805,4.374914e-07,1.137393e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.137393e-05,0,0
"1988",1987,61962.07,-7.3389,25.0318,95.017,4.227,5.476,2.5021,25.12,26.07,14,17.05,21.57,4.77,100.122,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,25.98901,4.426351e-07,1.150365e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150365e-05,0,0
"1989",1988,61962.07,-7.3394,25.0356,95.0194,4.2264,5.4772,2.5025,24.9,25.9,14,17.05,21.57,4.8,100.122,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,25.9735,4.444165e-07,1.154305e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.154305e-05,0,0
"1990",1989,61962.07,-7.3451,25.0348,95.0164,4.2244,5.4752,2.5029,25.06,26.03,14,17.05,21.57,5.17,100.122,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,25.95665,4.490204e-07,1.165507e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165507e-05,0,0
